log_id,employee_id,department,timestamp,date,hour,day_of_week,is_weekend,is_after_hours,resource_type,sensitivity_level,action,location,download_size_mb,session_duration_min,access_failed,ip_address,device_type,vpn_used,rule_score,final_risk_score,risk_level,anomaly_score,is_anomaly
LOG1000125,EMP1139,Engineering,2024-10-09 14:57:19,2024-10-09,14,Wednesday,False,False,Security_Config,Highly Confidential,DOWNLOAD,Office,7.4,33,False,186.191.34.240,Laptop,False,45,34.81,Medium,11.95,False
LOG1000126,EMP1024,Finance,2024-07-26 14:26:20,2024-07-26,14,Friday,False,False,Product_Roadmap,Confidential,COPY,Home,23.89,34,False,67.187.119.42,Laptop,False,54,31.98,Medium,11.53,False
LOG1000127,EMP1089,Legal,2024-10-14 19:35:08,2024-10-14,19,Monday,False,True,Customer_Data,Confidential,EDIT,Office,0.0,50,False,105.120.61.58,Desktop,False,48,32.58,Medium,7.33,False
LOG1000128,EMP1058,Sales,2024-11-26 15:26:42,2024-11-26,15,Tuesday,False,False,Product_Roadmap,Confidential,DELETE,Home,0.0,3,False,121.243.23.44,Laptop,False,53,31.09,Medium,6.66,False
LOG1000129,EMP1059,Engineering,2024-01-21 15:43:47,2024-01-21,15,Sunday,True,False,Meeting_Notes,Internal,EDIT,Office,0.0,1,False,168.99.168.70,Laptop,False,33,41.59,Medium,25.83,False
LOG1000130,EMP1023,IT,2024-05-26 15:11:39,2024-05-26,15,Sunday,True,False,Merger_Document,Highly Confidential,VIEW,Office,0.0,1,False,174.201.105.233,Desktop,False,48,31.26,Medium,8.5,False
LOG1000131,EMP1143,Finance,2024-06-13 09:19:25,2024-06-13,9,Thursday,False,False,Security_Config,Highly Confidential,SHARE,Unknown,35.88,54,False,56.123.31.20,Desktop,False,80,33.62,Medium,10.65,False
LOG1000132,EMP1092,Operations,2024-07-21 10:19:18,2024-07-21,10,Sunday,True,False,Customer_Data,Confidential,EDIT,Office,0.0,23,False,22.56.195.125,Mobile,False,43,30.16,Medium,7.28,False
LOG1000133,EMP1021,Engineering,2024-04-09 15:27:50,2024-04-09,15,Tuesday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,VPN,18.66,99,False,11.104.58.239,Laptop,True,58,34.38,Medium,16.76,False
LOG1000134,EMP1137,IT,2024-04-22 06:20:29,2024-04-22,6,Monday,False,True,Employee_Records,Highly Confidential,DELETE,Office,0.0,1,False,44.77.50.236,Laptop,False,75,45.14,Medium,30.59,False
LOG1000135,EMP1006,HR,2024-07-10 09:28:43,2024-07-10,9,Wednesday,False,False,Customer_Data,Confidential,VIEW,Proxy,0.0,49,False,7.40.23.17,Laptop,False,51,32.92,Medium,11.35,False
LOG1000136,EMP1107,Legal,2024-03-28 10:32:30,2024-03-28,10,Thursday,False,False,General_File,Public,EDIT,VPN,0.0,41,False,139.143.66.54,Laptop,True,15,30.81,Medium,8.43,False
LOG1000137,EMP1148,Operations,2024-07-04 00:57:50,2024-07-04,0,Thursday,False,True,IP_Document,Confidential,DOWNLOAD,Home,3.72,32,False,56.104.140.26,Laptop,False,63,46.88,Medium,34.07,True
LOG1000138,EMP1140,Operations,2024-12-22 08:05:18,2024-12-22,8,Sunday,True,True,Security_Config,Highly Confidential,DOWNLOAD,Office,21.8,58,False,198.229.136.165,Laptop,False,88,32.6,Medium,6.09,False
LOG1000139,EMP1026,Engineering,2024-07-20 11:39:21,2024-07-20,11,Saturday,True,False,HR_Database,Highly Confidential,EDIT,VPN,0.0,1,False,184.32.3.189,Laptop,True,58,31.31,Medium,8.99,False
LOG1000140,EMP1015,Sales,2024-06-04 07:52:48,2024-06-04,7,Tuesday,False,True,Customer_Data,Confidential,EDIT,Home,0.0,30,True,75.28.125.176,Mobile,False,66,28.93,Low,2.89,False
LOG1000141,EMP1146,Legal,2024-11-10 08:43:19,2024-11-10,8,Sunday,True,True,Customer_Data,Confidential,VIEW,VPN,0.0,26,False,13.207.42.80,Laptop,True,63,33.57,Medium,10.88,False
LOG1000142,EMP1007,Finance,2024-05-13 07:51:12,2024-05-13,7,Monday,False,True,Source_Code,Internal,DOWNLOAD,Office,0.49,47,True,213.252.165.221,Desktop,False,55,33.72,Medium,10.07,False
LOG1000143,EMP1046,Engineering,2024-02-25 03:30:39,2024-02-25,3,Sunday,True,True,Financial_Report,Confidential,COPY,Proxy,189.54,2,False,115.134.82.4,Desktop,False,100,96.67,Critical,98.92,True
LOG1000144,EMP1040,Operations,2024-01-01 16:04:29,2024-01-01,16,Monday,False,False,Product_Roadmap,Confidential,VIEW,Unknown,0.0,40,False,105.197.149.132,Laptop,False,45,50.22,High,39.66,True
LOG1000145,EMP1123,Finance,2024-08-30 15:56:40,2024-08-30,15,Friday,False,False,Merger_Document,Highly Confidential,VIEW,Office,0.0,1,False,94.216.49.119,Mobile,False,33,33.5,Medium,16.16,False
LOG1000146,EMP1014,Finance,2024-01-24 10:12:45,2024-01-24,10,Wednesday,False,False,IP_Document,Confidential,VIEW,VPN,0.0,1,False,79.227.213.56,Laptop,True,28,44.76,Medium,30.4,False
LOG1000147,EMP1077,Sales,2024-06-30 08:24:31,2024-06-30,8,Sunday,True,True,Product_Roadmap,Confidential,DOWNLOAD,VPN,5.59,33,False,207.102.223.195,Laptop,True,75,34.8,Medium,14.25,False
LOG1000148,EMP1022,Finance,2024-10-02 09:41:44,2024-10-02,9,Wednesday,False,False,Financial_Report,Confidential,VIEW,Office,0.0,33,True,170.177.89.205,Laptop,False,33,36.57,Medium,12.24,False
LOG1000149,EMP1102,Sales,2024-02-08 09:57:48,2024-02-08,9,Thursday,False,False,Internal_Wiki,Internal,DOWNLOAD,Office,29.4,49,False,76.217.250.224,Mobile,False,33,33.87,Medium,14.06,False
LOG1000150,EMP1044,Finance,2024-12-11 09:06:49,2024-12-11,9,Wednesday,False,False,Product_Roadmap,Confidential,DOWNLOAD,Office,4.94,74,False,88.77.92.80,Mobile,False,35,31.71,Medium,6.48,False
LOG1000151,EMP1057,Finance,2024-01-25 08:51:44,2024-01-25,8,Thursday,False,True,Security_Config,Highly Confidential,EDIT,Office,0.0,60,False,140.229.6.135,Laptop,False,58,40.63,Medium,22.64,False
LOG1000152,EMP1012,Engineering,2024-06-01 23:29:03,2024-06-01,23,Saturday,True,True,Security_Config,Highly Confidential,VIEW,Proxy,0.0,71,False,124.62.168.162,Laptop,False,96,34.55,Medium,13.26,False
LOG1000153,EMP1068,Sales,2024-12-04 13:15:58,2024-12-04,13,Wednesday,False,False,Internal_Wiki,Internal,DOWNLOAD,Office,2.59,99,False,107.194.122.185,Desktop,False,25,37.8,Medium,14.47,False
LOG1000154,EMP1126,Operations,2024-01-03 09:08:51,2024-01-03,9,Wednesday,False,False,Employee_Records,Highly Confidential,PRINT,Home,0.0,51,False,43.204.93.199,Laptop,False,50,35.09,Medium,9.22,False
LOG1000155,EMP1121,Sales,2024-01-05 01:42:33,2024-01-05,1,Friday,False,True,Security_Config,Highly Confidential,SHARE,Proxy,18.1,53,False,133.85.245.37,Laptop,False,100,49.48,Medium,41.22,True
LOG1000156,EMP1113,Finance,2024-04-17 09:48:57,2024-04-17,9,Wednesday,False,False,Employee_Records,Highly Confidential,SHARE,Office,18.97,72,False,34.149.49.2,Desktop,False,58,33.7,Medium,15.09,False
LOG1000157,EMP1086,Sales,2024-10-23 13:46:57,2024-10-23,13,Wednesday,False,False,Security_Config,Highly Confidential,EDIT,Home,0.0,58,False,180.57.214.197,Laptop,False,46,40.18,Medium,21.25,False
LOG1000158,EMP1114,Engineering,2024-10-09 09:27:53,2024-10-09,9,Wednesday,False,False,Meeting_Notes,Internal,EDIT,Office,0.0,86,False,142.109.161.101,Laptop,False,18,32.91,Medium,8.28,False
LOG1000159,EMP1019,Engineering,2024-11-08 13:35:28,2024-11-08,13,Friday,False,False,Meeting_Notes,Internal,DELETE,Office,0.0,65,False,46.103.165.47,Laptop,False,35,32.65,Medium,11.72,False
LOG1000160,EMP1070,Sales,2024-01-16 18:10:47,2024-01-16,18,Tuesday,False,True,Internal_Wiki,Internal,VIEW,Office,0.0,12,False,178.11.240.79,Laptop,False,33,32.63,Medium,8.3,False
LOG1000161,EMP1044,Finance,2024-05-26 14:30:28,2024-05-26,14,Sunday,True,False,Legal_Document,Confidential,COPY,Office,27.87,102,False,91.3.245.38,Desktop,False,61,31.71,Medium,6.48,False
LOG1000162,EMP1082,HR,2024-04-11 12:53:40,2024-04-11,12,Thursday,False,False,Legal_Document,Confidential,VIEW,Office,0.0,1,False,190.32.167.186,Laptop,False,23,46.95,Medium,35.0,True
LOG1000163,EMP1021,Engineering,2024-08-20 14:49:49,2024-08-20,14,Tuesday,False,False,Security_Config,Highly Confidential,VIEW,Office,0.0,76,False,147.64.86.220,Mobile,False,33,34.38,Medium,16.76,False
LOG1000164,EMP1118,Finance,2024-05-29 14:31:40,2024-05-29,14,Wednesday,False,False,Customer_Data,Confidential,EDIT,Foreign_IP,0.0,18,False,214.223.110.102,Desktop,False,63,41.81,Medium,23.28,False
LOG1000165,EMP1086,Sales,2024-03-12 07:17:28,2024-03-12,7,Tuesday,False,True,HR_Database,Highly Confidential,EDIT,Office,0.0,23,False,150.90.75.110,Desktop,False,58,40.18,Medium,21.25,False
LOG1000166,EMP1050,IT,2024-03-11 08:45:18,2024-03-11,8,Monday,False,True,Customer_Data,Confidential,VIEW,VPN,0.0,51,False,45.164.151.155,Laptop,True,48,39.6,Medium,32.57,True
LOG1000167,EMP1107,Legal,2024-02-29 15:17:21,2024-02-29,15,Thursday,False,False,Executive_Email,Highly Confidential,VIEW,Office,0.0,64,False,153.150.196.238,Laptop,False,33,30.81,Medium,8.43,False
LOG1000168,EMP1038,Sales,2024-11-26 00:57:34,2024-11-26,0,Tuesday,False,True,HR_Database,Highly Confidential,DOWNLOAD,VPN,2.98,17,False,206.171.203.161,Laptop,True,70,42.9,Medium,28.51,False
LOG1000169,EMP1080,IT,2024-02-09 09:14:24,2024-02-09,9,Friday,False,False,IP_Document,Confidential,DOWNLOAD,Office,3.32,31,False,72.6.235.164,Laptop,False,35,41.43,Medium,23.63,False
LOG1000170,EMP1046,Engineering,2024-10-19 03:04:26,2024-10-19,3,Saturday,True,True,Financial_Report,Confidential,DOWNLOAD,Home,52.36,57,False,207.172.84.79,Unknown,False,93,96.67,Critical,98.92,True
LOG1000171,EMP1084,Operations,2024-04-06 15:34:29,2024-04-06,15,Saturday,True,False,Product_Roadmap,Confidential,VIEW,Office,0.0,1,False,38.27.0.4,Desktop,False,38,35.78,Medium,21.94,False
LOG1000172,EMP1100,Finance,2024-11-11 10:03:13,2024-11-11,10,Monday,False,False,Internal_Wiki,Internal,VIEW,Home,0.0,51,False,206.176.230.184,Desktop,False,21,30.71,Medium,5.48,False
LOG1000173,EMP1111,Finance,2024-02-13 16:26:24,2024-02-13,16,Tuesday,False,False,Meeting_Notes,Internal,DOWNLOAD,Home,29.38,14,False,144.144.151.117,Laptop,False,41,36.19,Medium,16.14,False
LOG1000174,EMP1003,Legal,2024-07-05 09:44:01,2024-07-05,9,Friday,False,False,Internal_Wiki,Internal,DOWNLOAD,Home,42.52,34,False,2.217.205.244,Unknown,False,41,37.49,Medium,17.01,False
LOG1000175,EMP1016,Sales,2024-09-25 11:36:24,2024-09-25,11,Wednesday,False,False,Employee_Records,Highly Confidential,DOWNLOAD,Office,0.12,57,False,34.198.113.16,Laptop,False,45,38.65,Medium,23.78,False
LOG1000176,EMP1016,Sales,2024-12-22 13:22:19,2024-12-22,13,Sunday,True,False,General_File,Public,DOWNLOAD,Office,9.89,78,True,50.46.73.81,Laptop,False,42,38.65,Medium,23.78,False
LOG1000177,EMP1101,Sales,2024-04-06 09:57:53,2024-04-06,9,Saturday,True,False,Product_Roadmap,Confidential,VIEW,Home,0.0,59,False,171.187.28.15,Mobile,False,46,30.83,Medium,9.24,False
LOG1000178,EMP1084,Operations,2024-10-21 14:34:47,2024-10-21,14,Monday,False,False,IP_Document,Confidential,VIEW,Home,0.0,4,False,187.241.226.121,Desktop,False,31,35.78,Medium,21.94,False
LOG1000179,EMP1051,HR,2024-02-09 21:51:38,2024-02-09,21,Friday,False,True,Security_Config,Highly Confidential,DOWNLOAD,Foreign_IP,228.09,10,True,97.79.10.17,Desktop,False,100,96.46,Critical,97.79,True
LOG1000180,EMP1103,Engineering,2024-07-23 10:31:14,2024-07-23,10,Tuesday,False,False,Legal_Document,Confidential,EDIT,Office,0.0,36,False,49.238.220.3,Mobile,False,28,30.11,Medium,3.66,False
LOG1000181,EMP1038,Sales,2024-05-29 03:27:31,2024-05-29,3,Wednesday,False,True,Financial_Report,Confidential,DOWNLOAD,Foreign_IP,9.85,62,False,160.252.242.139,Laptop,False,90,42.9,Medium,28.51,False
LOG1000182,EMP1049,Sales,2024-01-31 12:42:43,2024-01-31,12,Wednesday,False,False,General_File,Public,VIEW,Home,0.0,10,False,16.119.203.242,Mobile,False,13,34.64,Medium,11.75,False
LOG1000183,EMP1059,Engineering,2024-04-19 09:25:46,2024-04-19,9,Friday,False,False,Source_Code,Internal,EDIT,Office,0.0,1,False,199.56.222.185,Laptop,False,18,41.59,Medium,25.83,False
LOG1000184,EMP1121,Sales,2024-03-08 22:53:29,2024-03-08,22,Friday,False,True,Meeting_Notes,Internal,DOWNLOAD,Foreign_IP,2.73,12,False,187.36.111.127,Desktop,False,80,49.48,Medium,41.22,True
LOG1000185,EMP1058,Sales,2024-02-10 10:39:34,2024-02-10,10,Saturday,True,False,Financial_Report,Confidential,VIEW,Office,0.0,9,False,123.163.201.9,Desktop,False,38,31.09,Medium,6.66,False
LOG1000186,EMP1031,Sales,2024-03-24 07:58:25,2024-03-24,7,Sunday,True,True,Merger_Document,Highly Confidential,DOWNLOAD,Home,16.62,51,False,47.74.141.217,Mobile,False,96,34.02,Medium,11.41,False
LOG1000187,EMP1078,Engineering,2024-05-22 07:01:05,2024-05-22,7,Wednesday,False,True,Salary_Data,Highly Confidential,DOWNLOAD,Unknown,11.19,75,False,113.185.165.146,Laptop,False,95,36.23,Medium,14.91,False
LOG1000188,EMP1021,Engineering,2024-09-05 08:55:29,2024-09-05,8,Thursday,False,True,Source_Code,Internal,DOWNLOAD,Home,1.03,60,False,169.209.0.132,Laptop,False,53,34.38,Medium,16.76,False
LOG1000189,EMP1070,Sales,2024-06-08 13:24:20,2024-06-08,13,Saturday,True,False,Customer_Data,Confidential,DELETE,VPN,0.0,89,False,222.0.136.217,Mobile,True,65,32.63,Medium,8.3,False
LOG1000190,EMP1018,Sales,2024-05-23 20:29:20,2024-05-23,20,Thursday,False,True,Executive_Email,Highly Confidential,COPY,Office,28.65,28,False,57.224.152.170,Mobile,False,76,44.42,Medium,28.02,False
LOG1000191,EMP1098,Finance,2024-06-19 11:24:17,2024-06-19,11,Wednesday,False,False,General_File,Public,DELETE,Foreign_IP,0.0,1,True,113.202.134.172,Unknown,False,72,31.72,Medium,8.94,False
LOG1000192,EMP1013,HR,2024-10-17 15:53:26,2024-10-17,15,Thursday,False,False,Legal_Document,Confidential,VIEW,Office,0.0,104,False,171.130.172.64,Laptop,False,23,28.82,Low,0.0,False
LOG1000193,EMP1087,IT,2024-08-21 17:53:05,2024-08-21,17,Wednesday,False,False,Employee_Records,Highly Confidential,VIEW,Office,0.0,20,False,219.174.245.64,Laptop,False,33,35.16,Medium,8.54,False
LOG1000194,EMP1122,IT,2024-11-29 19:01:47,2024-11-29,19,Friday,False,True,Security_Config,Highly Confidential,DOWNLOAD,Office,1.07,22,False,157.161.139.178,Desktop,False,65,52.83,High,43.56,True
LOG1000195,EMP1116,Engineering,2024-01-28 13:22:14,2024-01-28,13,Sunday,True,False,Salary_Data,Highly Confidential,DOWNLOAD,Foreign_IP,1.42,86,False,78.118.199.224,Desktop,False,95,29.23,Low,7.28,False
LOG1000196,EMP1033,Finance,2024-01-19 13:41:02,2024-01-19,13,Friday,False,False,General_File,Public,DOWNLOAD,Office,0.63,49,False,72.240.124.95,Desktop,False,17,29.85,Low,4.01,False
LOG1000197,EMP1034,Engineering,2024-02-17 14:15:12,2024-02-17,14,Saturday,True,False,Internal_Wiki,Internal,VIEW,Office,0.0,26,False,217.4.111.3,Laptop,False,28,32.6,Medium,9.0,False
LOG1000198,EMP1030,Finance,2024-07-31 10:01:39,2024-07-31,10,Wednesday,False,False,Source_Code,Internal,VIEW,Office,0.0,1,False,16.7.24.57,Mobile,False,13,38.77,Medium,21.07,False
LOG1000199,EMP1021,Engineering,2024-02-14 12:15:08,2024-02-14,12,Wednesday,False,False,Employee_Records,Highly Confidential,VIEW,Office,0.0,106,False,75.99.169.62,Desktop,False,33,34.38,Medium,16.76,False
LOG1000200,EMP1131,Legal,2024-10-20 13:42:07,2024-10-20,13,Sunday,True,False,Merger_Document,Highly Confidential,PRINT,Office,0.0,50,False,199.15.55.108,Laptop,False,57,31.72,Medium,8.17,False
LOG1000201,EMP1141,HR,2024-07-09 16:13:29,2024-07-09,16,Tuesday,False,False,IP_Document,Confidential,VIEW,Office,0.0,4,False,24.53.203.24,Laptop,False,23,36.17,Medium,21.28,False
LOG1000202,EMP1018,Sales,2024-03-06 12:16:49,2024-03-06,12,Wednesday,False,False,Executive_Email,Highly Confidential,VIEW,Office,0.0,44,False,79.104.172.240,Laptop,False,33,44.42,Medium,28.02,False
LOG1000203,EMP1098,Finance,2024-11-09 13:10:38,2024-11-09,13,Saturday,True,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,66.34,1,False,25.62.81.130,Laptop,False,75,31.72,Medium,8.94,False
LOG1000204,EMP1049,Sales,2024-05-06 08:45:07,2024-05-06,8,Monday,False,True,General_File,Public,VIEW,Foreign_IP,0.0,90,False,50.191.66.91,Laptop,False,60,34.64,Medium,11.75,False
LOG1000205,EMP1036,Engineering,2024-03-24 08:52:10,2024-03-24,8,Sunday,True,True,Legal_Document,Confidential,VIEW,VPN,0.0,64,False,117.181.208.142,Desktop,True,63,32.83,Medium,13.78,False
LOG1000206,EMP1069,Sales,2024-02-29 18:06:37,2024-02-29,18,Thursday,False,True,Financial_Report,Confidential,VIEW,Office,0.0,80,False,25.51.63.8,Laptop,False,43,34.78,Medium,15.28,False
LOG1000207,EMP1130,IT,2024-04-21 15:59:19,2024-04-21,15,Sunday,True,False,Merger_Document,Highly Confidential,VIEW,Office,0.0,26,False,156.184.232.218,Unknown,False,48,31.45,Medium,8.44,False
LOG1000208,EMP1027,Sales,2024-05-29 15:43:58,2024-05-29,15,Wednesday,False,False,Product_Roadmap,Confidential,VIEW,Home,0.0,96,False,177.122.163.93,Mobile,False,31,29.78,Low,2.97,False
LOG1000209,EMP1129,Engineering,2024-10-24 07:25:45,2024-10-24,7,Thursday,False,True,Customer_Data,Confidential,EDIT,Office,0.0,1,False,48.139.200.176,Desktop,False,48,29.11,Low,3.72,False
LOG1000210,EMP1058,Sales,2024-03-08 12:04:37,2024-03-08,12,Friday,False,False,IP_Document,Confidential,COPY,Office,35.51,16,False,33.13.89.200,Laptop,False,46,31.09,Medium,6.66,False
LOG1000211,EMP1142,HR,2024-10-26 20:15:06,2024-10-26,20,Saturday,True,True,IP_Document,Confidential,SHARE,Proxy,29.61,63,False,34.194.45.219,Laptop,False,100,47.2,Medium,35.06,True
LOG1000212,EMP1098,Finance,2024-10-26 11:54:43,2024-10-26,11,Saturday,True,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,32.75,89,False,1.68.87.132,Laptop,False,68,31.72,Medium,8.94,False
LOG1000213,EMP1080,IT,2024-10-03 13:50:36,2024-10-03,13,Thursday,False,False,General_File,Public,VIEW,Home,0.0,70,True,116.142.209.50,Laptop,False,23,41.43,Medium,23.63,False
LOG1000214,EMP1116,Engineering,2024-06-06 13:02:22,2024-06-06,13,Thursday,False,False,Security_Config,Highly Confidential,VIEW,Home,0.0,86,False,112.51.23.104,Desktop,False,41,29.23,Low,7.28,False
LOG1000215,EMP1072,Engineering,2024-11-29 08:27:42,2024-11-29,8,Friday,False,True,Executive_Email,Highly Confidential,VIEW,Office,0.0,54,False,210.89.127.151,Desktop,False,53,39.33,Medium,30.0,False
LOG1000216,EMP1043,Sales,2024-10-14 03:04:32,2024-10-14,3,Monday,False,True,Salary_Data,Highly Confidential,DOWNLOAD,Office,8.35,64,False,92.192.55.16,Laptop,False,65,33.55,Medium,15.85,False
LOG1000217,EMP1014,Finance,2024-11-23 14:54:26,2024-11-23,14,Saturday,True,False,Internal_Wiki,Internal,DOWNLOAD,Office,13.47,18,False,205.233.165.22,Mobile,False,48,44.76,Medium,30.4,False
LOG1000218,EMP1029,Sales,2024-06-11 00:27:23,2024-06-11,0,Tuesday,False,True,Salary_Data,Highly Confidential,SHARE,Home,44.43,21,False,216.217.10.168,Laptop,False,86,43.47,Medium,28.85,False
LOG1000219,EMP1111,Finance,2024-10-13 17:29:45,2024-10-13,17,Sunday,True,False,Source_Code,Internal,DOWNLOAD,Office,11.44,72,False,151.130.0.174,Laptop,False,48,36.19,Medium,16.14,False
LOG1000220,EMP1037,Engineering,2024-10-06 08:46:33,2024-10-06,8,Sunday,True,True,Salary_Data,Highly Confidential,DOWNLOAD,Home,6.3,72,False,209.169.161.168,Laptop,False,88,40.95,Medium,22.43,False
LOG1000221,EMP1026,Engineering,2024-08-06 12:51:58,2024-08-06,12,Tuesday,False,False,Security_Config,Highly Confidential,VIEW,Office,0.0,8,False,34.231.22.46,Mobile,False,33,31.31,Medium,8.99,False
LOG1000222,EMP1001,Sales,2024-07-04 14:49:30,2024-07-04,14,Thursday,False,False,Employee_Records,Highly Confidential,EDIT,VPN,0.0,114,False,70.206.94.135,Desktop,True,43,36.23,Medium,14.14,False
LOG1000223,EMP1139,Engineering,2024-11-22 23:27:52,2024-11-22,23,Friday,False,True,IP_Document,Confidential,EDIT,Office,0.0,1,False,184.113.42.18,Laptop,False,48,34.81,Medium,11.95,False
LOG1000224,EMP1035,Engineering,2024-08-31 16:37:17,2024-08-31,16,Saturday,True,False,Executive_Email,Highly Confidential,VIEW,Office,0.0,106,False,165.242.169.86,Desktop,False,48,32.67,Medium,16.19,False
LOG1000225,EMP1112,Operations,2024-01-15 10:54:15,2024-01-15,10,Monday,False,False,Internal_Wiki,Internal,DOWNLOAD,Office,54.55,45,False,77.229.154.36,Desktop,False,40,38.34,Medium,27.8,False
LOG1000226,EMP1140,Operations,2024-12-29 10:17:56,2024-12-29,10,Sunday,True,False,Employee_Records,Highly Confidential,EDIT,VPN,0.0,15,False,45.216.21.69,Desktop,True,58,32.6,Medium,6.09,False
LOG1000227,EMP1083,Operations,2024-03-08 09:15:48,2024-03-08,9,Friday,False,False,Employee_Records,Highly Confidential,DOWNLOAD,Office,16.87,36,False,152.140.127.63,Desktop,False,53,34.53,Medium,13.78,False
LOG1000228,EMP1110,Engineering,2024-09-27 09:42:24,2024-09-27,9,Friday,False,False,Executive_Email,Highly Confidential,DOWNLOAD,Office,0.58,62,False,28.111.94.253,Laptop,False,45,30.98,Medium,9.52,False
LOG1000229,EMP1111,Finance,2024-08-09 16:54:20,2024-08-09,16,Friday,False,False,Source_Code,Internal,DELETE,Office,0.0,25,False,222.36.228.197,Laptop,False,35,36.19,Medium,16.14,False
LOG1000230,EMP1049,Sales,2024-07-06 07:31:13,2024-07-06,7,Saturday,True,True,Executive_Email,Highly Confidential,DOWNLOAD,Office,31.97,20,False,82.143.233.45,Mobile,False,88,34.64,Medium,11.75,False
LOG1000231,EMP1045,Engineering,2024-07-02 16:21:17,2024-07-02,16,Tuesday,False,False,Meeting_Notes,Internal,SHARE,VPN,18.13,11,False,136.124.118.65,Desktop,True,43,31.43,Medium,7.1,False
LOG1000232,EMP1141,HR,2024-08-07 14:56:17,2024-08-07,14,Wednesday,False,False,Security_Config,Highly Confidential,VIEW,Office,0.0,49,False,221.49.148.210,Laptop,False,33,36.17,Medium,21.28,False
LOG1000233,EMP1119,Sales,2024-01-13 20:00:33,2024-01-13,20,Saturday,True,True,Customer_Data,Confidential,VIEW,Foreign_IP,0.0,81,False,77.193.87.31,Desktop,False,93,39.52,Medium,16.57,False
LOG1000234,EMP1111,Finance,2024-10-29 15:05:15,2024-10-29,15,Tuesday,False,False,IP_Document,Confidential,PRINT,Office,0.0,75,False,169.5.72.98,Laptop,False,32,36.19,Medium,16.14,False
LOG1000235,EMP1130,IT,2024-02-17 08:26:31,2024-02-17,8,Saturday,True,True,Security_Config,Highly Confidential,VIEW,Home,0.0,71,False,204.248.76.5,Mobile,False,76,31.45,Medium,8.44,False
